"dogpop2020","dogpop2021","dogpop2022","dogpop2023","dogpop2024","dogpop2025","dogpop2026","dogpop2027","dogpop2028","dogpop2029","dogpop2030","dogpop2031","dogpop2032","dogpop2033","dogpop2034","dogpop2035","country"
7259.8486620894,4264.22404975459,2486.78320452847,1202.32575156286,509.408366906561,216.913493397217,120.920920296739,119.192284133999,65.9125904228227,31.7057744601871,1.63075387372532,0,0,0,0,0,"Sri Lanka"
901.391164658591,445.930476584049,193.300208757623,84.2030687715515,48.0134326555125,48.4012285142563,27.3674902267083,13.457391062275,0.707385481542924,0,0,0,0,0,0,0,"State of Palestine"
17438.7205941207,17859.752330915,18289.8416186969,18728.1017266291,19173.4236403988,19624.9118179317,20082.0307763329,22822.6519261263,13670.5468590766,8129.44943448369,4007.84148066091,1731.5232584068,751.868020415135,427.433194170597,429.667976008781,242.304060317953,"Sudan"
110.756733266148,53.8328546701467,22.9284091583434,9.81475040828599,5.50034220814167,5.45046351397406,3.02993074912524,1.46505603249377,0.075737386421751,0,0,0,0,0,0,0,"Suriname"
636.580908049139,647.044966983224,657.405973136903,741.693306461827,440.983051093622,260.274276332899,127.339323881063,54.5917827113173,23.5214312906985,13.2681275022314,13.2344403275719,7.40602924969496,3.60504875671646,0.187631884342727,0,0,"Swaziland"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sweden"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Switzerland"
7657.70342860156,7925.44365254505,8281.68445022133,8689.88910283686,9099.53631913394,9473.13401065504,9797.26451425379,11196.1551422486,6717.02205826295,3991.77510006282,1964.60363766222,846.460773381806,366.043750215926,207.019810141835,206.880307521065,115.929925560757,"Syrian Arab Republic"
3129.3011871704,3189.21113504459,3248.44041565728,3306.93387547493,3364.66113051496,3421.61887817059,3477.77706471992,3924.95517815405,2334.33675244368,1378.21135165672,674.586101847466,289.357875995447,124.752109407734,70.4233549141178,70.3057152373331,39.3832200110403,"Tajikistan"
10332.1961356428,10644.7949031109,10963.8223024543,12541.3736012786,7561.40983423921,4526.20495860034,2246.23422391546,976.917791059715,427.04803472118,244.418413408507,247.376291998541,140.467649927983,69.3812677171391,3.66409199879462,0,0,"Tanzania"
461.862137980501,222.832532093343,94.2182679566202,40.0413208130754,22.2799724352463,21.9221943718845,12.1013586687542,5.81062699764423,0.298306371445668,0,0,0,0,0,0,0,"TFYR Macedonia"
29848.3644907084,17502.6681485894,10189.096274222,4917.48219617567,2079.8610917048,884.202160146778,492.178318652596,484.481435228419,267.571843127676,128.547106990129,6.60318447395538,0,0,0,0,0,"Thailand"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Timor-Leste"
3185.41645402905,3261.52945997485,3338.54327225151,3795.35250037189,2274.14973062346,1352.87111684264,667.24135085262,288.399220642914,125.291116416655,71.2657350899415,71.6806571670326,40.4492993107514,19.8547018486596,1.04200772659544,0,0,"Togo"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tonga"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Trinidad and Tobago"
3835.74950093964,2268.1811048657,1331.22943485608,647.582084253317,275.998864356896,118.203650949541,66.2657896951715,65.6772295698621,36.5131213412458,17.6549114535272,0.912632824929631,0,0,0,0,0,"Tunisia"
54446.2099767976,32144.6255693822,18805.6747810518,9110.20001838354,3866.73937885471,1650.37660136934,922.885373585887,913.071476425272,507.067198688598,245.034516989074,12.6636778101783,0,0,0,0,0,"Turkey"
2329.78707554291,2362.93689206763,2394.89114270552,2425.67184595595,2455.36591694802,2484.05138615316,2511.73018501871,2819.89620239517,1668.29463130418,979.756402114098,476.996436270995,203.504327506198,87.2640864550168,48.9940114500496,48.6460003801924,27.1014059955075,"Turkmenistan"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tuvalu"
7011.2097908164,4237.54311871784,2542.57721375809,1264.70857985799,551.265510407679,241.500080468474,138.509619544773,140.466982362815,79.9142895543045,39.5441661533491,2.09199506689148,0,0,0,0,0,"Uganda"
25477.0898006415,25349.4893125685,25220.5471322324,27871.5412669622,16235.8870943753,9390.29741150979,4502.80470150904,1892.28807889923,799.340272089955,442.130810754935,432.498686536842,237.391223919801,113.357868136232,5.78864833254035,0,0,"Ukraine"
1751.85999982687,855.541776450669,366.178567658495,157.541237995607,88.7477099551972,88.4104362076629,49.4174050654839,24.0301331403454,1.24947421020675,0,0,0,0,0,0,0,"United Arab Emirates"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"United Kingdom"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"United States of America"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Uruguay"
11743.8559071186,11889.835461854,12030.2013560651,12165.0154258815,12294.5363229998,12419.0329462466,12538.4455795882,14055.818073844,8303.3231877359,4869.12714365896,2366.98074141353,1008.30052810543,431.69231127752,241.980448827965,239.853869249476,133.385607305902,"Uzbekistan"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Vanuatu"
6359.21381827689,3102.44351031327,1326.28980460341,569.830808564992,320.520355510329,318.788283267393,177.875917915725,86.3289358269693,4.4795467962602,0,0,0,0,0,0,0,"Venezuela (Bolivarian Republic of)"
37879.5202043525,22392.538350745,13142.1478677483,6394.1119952645,2725.85674305569,1167.72456750383,654.800754612361,649.154461594551,360.98818309777,174.587789610066,9.02691420586793,0,0,0,0,0,"Vietnam"
45.7993267879693,22.6232274723331,9.78584359508981,4.25191964444152,2.41788142542883,2.4307483567918,1.37068937446039,0.672106230643214,0.0352258624610778,0,0,0,0,0,0,0,"Western Sahara"
10558.9776792176,10791.3147389793,11023.3753025932,11255.0141397594,11486.0710083923,11716.3999799694,11945.8970193239,13524.3896805647,8068.52532446075,4777.92147855288,2345.1539237803,1008.53128537331,435.843737209394,246.563378761267,246.618062813535,138.374644955615,"Yemen"
7036.93722663019,7246.21439144614,7460.50575753676,8531.5229608746,5142.71775850349,3077.92216019992,1527.34127166253,664.226429474408,290.347514444331,166.168587588354,168.161796961292,95.4726532983357,47.1478185606531,2.48937456184035,0,0,"Zambia"
7960.28568865706,4762.13523059967,2827.29656222896,1391.2533560515,599.897297124969,259.996547057236,147.539384433661,148.051778734173,83.3521341633192,40.8201456248112,2.13748598806915,0,0,0,0,0,"Zimbabwe"
